dataset,modo,threads,schedule,chunk,block,rep,iters,sse_final,time_ms,median_ms,h2d_ms,kernel_ms,d2h_ms,total_ms
p,omp,8,static,1024,NA,3,3,3307.377030,0.658,NA,NA,NA,NA,NA
p,omp,8,static,1024,NA,4,3,3307.377030,0.743,NA,NA,NA,NA,NA
p,omp,8,static,1024,NA,5,3,3307.377030,0.614,NA,NA,NA,NA,NA
p,omp,8,static,1024,NA,0,NA,NA,NA,0.668,NA,NA,NA,NA
p,omp,16,static,1024,NA,1,3,3307.377030,40.295,NA,NA,NA,NA,NA
p,omp,16,static,1024,NA,2,3,3307.377030,45.978,NA,NA,NA,NA,NA
p,omp,16,static,1024,NA,3,3,3307.377030,45.412,NA,NA,NA,NA,NA
p,omp,16,static,1024,NA,4,3,3307.377030,46.871,NA,NA,NA,NA,NA
p,omp,16,static,1024,NA,5,3,3307.377030,46.950,NA,NA,NA,NA,NA
p,omp,16,static,1024,NA,0,NA,NA,NA,45.978,NA,NA,NA,NA
p,omp,1,dynamic,1,NA,1,3,3307.377030,0.723,NA,NA,NA,NA,NA
p,omp,1,dynamic,1,NA,2,3,3307.377030,0.692,NA,NA,NA,NA,NA
p,omp,1,dynamic,1,NA,3,3,3307.377030,0.750,NA,NA,NA,NA,NA
p,omp,1,dynamic,1,NA,4,3,3307.377030,0.763,NA,NA,NA,NA,NA
p,omp,1,dynamic,1,NA,5,3,3307.377030,0.749,NA,NA,NA,NA,NA
p,omp,1,dynamic,1,NA,0,NA,NA,NA,0.749,NA,NA,NA,NA
p,omp,2,dynamic,1,NA,1,3,3307.377030,3.112,NA,NA,NA,NA,NA
p,omp,2,dynamic,1,NA,2,3,3307.377030,2.601,NA,NA,NA,NA,NA
p,omp,2,dynamic,1,NA,3,3,3307.377030,2.944,NA,NA,NA,NA,NA
p,omp,2,dynamic,1,NA,4,3,3307.377030,3.052,NA,NA,NA,NA,NA
p,omp,2,dynamic,1,NA,5,3,3307.377030,2.302,NA,NA,NA,NA,NA
p,omp,2,dynamic,1,NA,0,NA,NA,NA,2.944,NA,NA,NA,NA
p,omp,4,dynamic,1,NA,1,3,3307.377030,2.589,NA,NA,NA,NA,NA
p,omp,4,dynamic,1,NA,2,3,3307.377030,2.731,NA,NA,NA,NA,NA
p,omp,4,dynamic,1,NA,3,3,3307.377030,2.550,NA,NA,NA,NA,NA
p,omp,4,dynamic,1,NA,4,3,3307.377030,1.915,NA,NA,NA,NA,NA
p,omp,4,dynamic,1,NA,5,3,3307.377030,2.422,NA,NA,NA,NA,NA
p,omp,4,dynamic,1,NA,0,NA,NA,NA,2.550,NA,NA,NA,NA
p,omp,8,dynamic,1,NA,1,3,3307.377030,2.138,NA,NA,NA,NA,NA
p,omp,8,dynamic,1,NA,2,3,3307.377030,2.177,NA,NA,NA,NA,NA
p,omp,8,dynamic,1,NA,3,3,3307.377030,2.155,NA,NA,NA,NA,NA
p,omp,8,dynamic,1,NA,4,3,3307.377030,2.593,NA,NA,NA,NA,NA
p,omp,8,dynamic,1,NA,5,3,3307.377030,2.212,NA,NA,NA,NA,NA
p,omp,8,dynamic,1,NA,0,NA,NA,NA,2.177,NA,NA,NA,NA
p,omp,16,dynamic,1,NA,1,3,3307.377030,3.990,NA,NA,NA,NA,NA
p,omp,16,dynamic,1,NA,2,3,3307.377030,45.434,NA,NA,NA,NA,NA
p,omp,16,dynamic,1,NA,3,3,3307.377030,27.985,NA,NA,NA,NA,NA
p,omp,16,dynamic,1,NA,4,3,3307.377030,39.363,NA,NA,NA,NA,NA
p,omp,16,dynamic,1,NA,5,3,3307.377030,46.958,NA,NA,NA,NA,NA
p,omp,16,dynamic,1,NA,0,NA,NA,NA,39.363,NA,NA,NA,NA
p,omp,1,dynamic,64,NA,1,3,3307.377030,0.144,NA,NA,NA,NA,NA
p,omp,1,dynamic,64,NA,2,3,3307.377030,0.137,NA,NA,NA,NA,NA
p,omp,1,dynamic,64,NA,3,3,3307.377030,0.144,NA,NA,NA,NA,NA
p,omp,1,dynamic,64,NA,4,3,3307.377030,0.138,NA,NA,NA,NA,NA
p,omp,1,dynamic,64,NA,5,3,3307.377030,0.140,NA,NA,NA,NA,NA
p,omp,1,dynamic,64,NA,0,NA,NA,NA,0.140,NA,NA,NA,NA
p,omp,2,dynamic,64,NA,1,3,3307.377030,0.871,NA,NA,NA,NA,NA
p,omp,2,dynamic,64,NA,2,3,3307.377030,0.730,NA,NA,NA,NA,NA
p,omp,2,dynamic,64,NA,3,3,3307.377030,0.804,NA,NA,NA,NA,NA
p,omp,2,dynamic,64,NA,4,3,3307.377030,0.770,NA,NA,NA,NA,NA
p,omp,2,dynamic,64,NA,5,3,3307.377030,0.661,NA,NA,NA,NA,NA
p,omp,2,dynamic,64,NA,0,NA,NA,NA,0.770,NA,NA,NA,NA
p,omp,4,dynamic,64,NA,1,3,3307.377030,0.541,NA,NA,NA,NA,NA
p,omp,4,dynamic,64,NA,2,3,3307.377030,0.502,NA,NA,NA,NA,NA
p,omp,4,dynamic,64,NA,3,3,3307.377030,0.532,NA,NA,NA,NA,NA
p,omp,4,dynamic,64,NA,4,3,3307.377030,0.527,NA,NA,NA,NA,NA
p,omp,4,dynamic,64,NA,5,3,3307.377030,0.549,NA,NA,NA,NA,NA
p,omp,4,dynamic,64,NA,0,NA,NA,NA,0.532,NA,NA,NA,NA
p,omp,8,dynamic,64,NA,1,3,3307.377030,0.601,NA,NA,NA,NA,NA
p,omp,8,dynamic,64,NA,2,3,3307.377030,0.625,NA,NA,NA,NA,NA
p,omp,8,dynamic,64,NA,3,3,3307.377030,0.798,NA,NA,NA,NA,NA
p,omp,8,dynamic,64,NA,4,3,3307.377030,0.641,NA,NA,NA,NA,NA
p,omp,8,dynamic,64,NA,5,3,3307.377030,0.650,NA,NA,NA,NA,NA
p,omp,8,dynamic,64,NA,0,NA,NA,NA,0.641,NA,NA,NA,NA
p,omp,16,dynamic,64,NA,1,3,3307.377030,47.215,NA,NA,NA,NA,NA
p,omp,16,dynamic,64,NA,2,3,3307.377030,40.321,NA,NA,NA,NA,NA
p,omp,16,dynamic,64,NA,3,3,3307.377030,41.486,NA,NA,NA,NA,NA
p,omp,16,dynamic,64,NA,4,3,3307.377030,46.937,NA,NA,NA,NA,NA
p,omp,16,dynamic,64,NA,5,3,3307.377030,46.796,NA,NA,NA,NA,NA
p,omp,16,dynamic,64,NA,0,NA,NA,NA,46.796,NA,NA,NA,NA
p,omp,1,dynamic,256,NA,1,3,3307.377030,0.130,NA,NA,NA,NA,NA
p,omp,1,dynamic,256,NA,2,3,3307.377030,0.127,NA,NA,NA,NA,NA
p,omp,1,dynamic,256,NA,3,3,3307.377030,0.128,NA,NA,NA,NA,NA
p,omp,1,dynamic,256,NA,4,3,3307.377030,0.130,NA,NA,NA,NA,NA
p,omp,1,dynamic,256,NA,5,3,3307.377030,0.134,NA,NA,NA,NA,NA
p,omp,1,dynamic,256,NA,0,NA,NA,NA,0.130,NA,NA,NA,NA
p,omp,2,dynamic,256,NA,1,3,3307.377030,0.853,NA,NA,NA,NA,NA
p,omp,2,dynamic,256,NA,2,3,3307.377030,0.676,NA,NA,NA,NA,NA
p,omp,2,dynamic,256,NA,3,3,3307.377030,0.476,NA,NA,NA,NA,NA
p,omp,2,dynamic,256,NA,4,3,3307.377030,0.900,NA,NA,NA,NA,NA
p,omp,2,dynamic,256,NA,5,3,3307.377030,0.893,NA,NA,NA,NA,NA
p,omp,2,dynamic,256,NA,0,NA,NA,NA,0.853,NA,NA,NA,NA
p,omp,4,dynamic,256,NA,1,3,3307.377030,0.579,NA,NA,NA,NA,NA
p,omp,4,dynamic,256,NA,2,3,3307.377030,0.515,NA,NA,NA,NA,NA
p,omp,4,dynamic,256,NA,3,3,3307.377030,0.569,NA,NA,NA,NA,NA
p,omp,4,dynamic,256,NA,4,3,3307.377030,0.548,NA,NA,NA,NA,NA
p,omp,4,dynamic,256,NA,5,3,3307.377030,0.514,NA,NA,NA,NA,NA
p,omp,4,dynamic,256,NA,0,NA,NA,NA,0.548,NA,NA,NA,NA
p,omp,8,dynamic,256,NA,1,3,3307.377030,1.042,NA,NA,NA,NA,NA
p,omp,8,dynamic,256,NA,2,3,3307.377030,0.574,NA,NA,NA,NA,NA
p,omp,8,dynamic,256,NA,3,3,3307.377030,0.574,NA,NA,NA,NA,NA
p,omp,8,dynamic,256,NA,4,3,3307.377030,0.768,NA,NA,NA,NA,NA
p,omp,8,dynamic,256,NA,5,3,3307.377030,0.618,NA,NA,NA,NA,NA
p,omp,8,dynamic,256,NA,0,NA,NA,NA,0.618,NA,NA,NA,NA
p,omp,16,dynamic,256,NA,1,3,3307.377030,46.419,NA,NA,NA,NA,NA
p,omp,16,dynamic,256,NA,2,3,3307.377030,47.231,NA,NA,NA,NA,NA
p,omp,16,dynamic,256,NA,3,3,3307.377030,39.918,NA,NA,NA,NA,NA
p,omp,16,dynamic,256,NA,4,3,3307.377030,46.225,NA,NA,NA,NA,NA
p,omp,16,dynamic,256,NA,5,3,3307.377030,40.487,NA,NA,NA,NA,NA
p,omp,16,dynamic,256,NA,0,NA,NA,NA,46.225,NA,NA,NA,NA
p,omp,1,dynamic,1024,NA,1,3,3307.377030,0.126,NA,NA,NA,NA,NA
p,omp,1,dynamic,1024,NA,2,3,3307.377030,0.131,NA,NA,NA,NA,NA
p,omp,1,dynamic,1024,NA,3,3,3307.377030,0.127,NA,NA,NA,NA,NA
p,omp,1,dynamic,1024,NA,4,3,3307.377030,0.125,NA,NA,NA,NA,NA
p,omp,1,dynamic,1024,NA,5,3,3307.377030,0.127,NA,NA,NA,NA,NA
p,omp,1,dynamic,1024,NA,0,NA,NA,NA,0.127,NA,NA,NA,NA
p,omp,2,dynamic,1024,NA,1,3,3307.377030,0.576,NA,NA,NA,NA,NA
p,omp,2,dynamic,1024,NA,2,3,3307.377030,0.809,NA,NA,NA,NA,NA
p,omp,2,dynamic,1024,NA,3,3,3307.377030,1.012,NA,NA,NA,NA,NA
p,omp,2,dynamic,1024,NA,4,3,3307.377030,0.803,NA,NA,NA,NA,NA
p,omp,2,dynamic,1024,NA,5,3,3307.377030,0.850,NA,NA,NA,NA,NA
p,omp,2,dynamic,1024,NA,0,NA,NA,NA,0.809,NA,NA,NA,NA
p,omp,4,dynamic,1024,NA,1,3,3307.377030,0.417,NA,NA,NA,NA,NA
p,omp,4,dynamic,1024,NA,2,3,3307.377030,0.486,NA,NA,NA,NA,NA
p,omp,4,dynamic,1024,NA,3,3,3307.377030,0.458,NA,NA,NA,NA,NA
p,omp,4,dynamic,1024,NA,4,3,3307.377030,0.550,NA,NA,NA,NA,NA
p,omp,4,dynamic,1024,NA,5,3,3307.377030,0.808,NA,NA,NA,NA,NA
p,omp,4,dynamic,1024,NA,0,NA,NA,NA,0.486,NA,NA,NA,NA
p,omp,8,dynamic,1024,NA,1,3,3307.377030,0.641,NA,NA,NA,NA,NA
p,omp,8,dynamic,1024,NA,2,3,3307.377030,0.656,NA,NA,NA,NA,NA
p,omp,8,dynamic,1024,NA,3,3,3307.377030,0.662,NA,NA,NA,NA,NA
p,omp,8,dynamic,1024,NA,4,3,3307.377030,0.624,NA,NA,NA,NA,NA
p,omp,8,dynamic,1024,NA,5,3,3307.377030,0.644,NA,NA,NA,NA,NA
p,omp,8,dynamic,1024,NA,0,NA,NA,NA,0.644,NA,NA,NA,NA
p,omp,16,dynamic,1024,NA,1,3,3307.377030,40.543,NA,NA,NA,NA,NA
p,omp,16,dynamic,1024,NA,2,3,3307.377030,45.258,NA,NA,NA,NA,NA
p,omp,16,dynamic,1024,NA,3,3,3307.377030,40.517,NA,NA,NA,NA,NA
p,omp,16,dynamic,1024,NA,4,3,3307.377030,19.674,NA,NA,NA,NA,NA
p,omp,16,dynamic,1024,NA,5,3,3307.377030,39.530,NA,NA,NA,NA,NA
p,omp,16,dynamic,1024,NA,0,NA,NA,NA,40.517,NA,NA,NA,NA
m,omp,1,static,1,NA,1,3,33447.299806,1.960,NA,NA,NA,NA,NA
m,omp,1,static,1,NA,2,3,33447.299806,1.970,NA,NA,NA,NA,NA
m,omp,1,static,1,NA,3,3,33447.299806,1.976,NA,NA,NA,NA,NA
m,omp,1,static,1,NA,4,3,33447.299806,2.118,NA,NA,NA,NA,NA
m,omp,1,static,1,NA,5,3,33447.299806,1.938,NA,NA,NA,NA,NA
m,omp,1,static,1,NA,0,NA,NA,NA,1.970,NA,NA,NA,NA
m,omp,2,static,1,NA,1,3,33447.299806,4.887,NA,NA,NA,NA,NA
m,omp,2,static,1,NA,2,3,33447.299806,4.611,NA,NA,NA,NA,NA
m,omp,2,static,1,NA,3,3,33447.299806,4.674,NA,NA,NA,NA,NA
m,omp,2,static,1,NA,4,3,33447.299806,4.853,NA,NA,NA,NA,NA
m,omp,2,static,1,NA,5,3,33447.299806,4.718,NA,NA,NA,NA,NA
m,omp,2,static,1,NA,0,NA,NA,NA,4.718,NA,NA,NA,NA
m,omp,4,static,1,NA,1,3,33447.299806,4.314,NA,NA,NA,NA,NA
m,omp,4,static,1,NA,2,3,33447.299806,4.316,NA,NA,NA,NA,NA
m,omp,4,static,1,NA,3,3,33447.299806,4.749,NA,NA,NA,NA,NA
m,omp,4,static,1,NA,4,3,33447.299806,4.485,NA,NA,NA,NA,NA
m,omp,4,static,1,NA,5,3,33447.299806,4.595,NA,NA,NA,NA,NA
m,omp,4,static,1,NA,0,NA,NA,NA,4.485,NA,NA,NA,NA
m,omp,8,static,1,NA,1,3,33447.299806,1.680,NA,NA,NA,NA,NA
m,omp,8,static,1,NA,2,3,33447.299806,1.727,NA,NA,NA,NA,NA
m,omp,8,static,1,NA,3,3,33447.299806,1.925,NA,NA,NA,NA,NA
m,omp,8,static,1,NA,4,3,33447.299806,2.086,NA,NA,NA,NA,NA
m,omp,8,static,1,NA,5,3,33447.299806,2.304,NA,NA,NA,NA,NA
m,omp,8,static,1,NA,0,NA,NA,NA,1.925,NA,NA,NA,NA
m,omp,16,static,1,NA,1,3,33447.299806,4.471,NA,NA,NA,NA,NA
m,omp,16,static,1,NA,2,3,33447.299806,47.132,NA,NA,NA,NA,NA
m,omp,16,static,1,NA,3,3,33447.299806,46.827,NA,NA,NA,NA,NA
m,omp,16,static,1,NA,4,3,33447.299806,40.697,NA,NA,NA,NA,NA
m,omp,16,static,1,NA,5,3,33447.299806,54.568,NA,NA,NA,NA,NA
m,omp,16,static,1,NA,0,NA,NA,NA,46.827,NA,NA,NA,NA
m,omp,1,static,64,NA,1,3,33447.299806,2.152,NA,NA,NA,NA,NA
m,omp,1,static,64,NA,2,3,33447.299806,1.979,NA,NA,NA,NA,NA
m,omp,1,static,64,NA,3,3,33447.299806,1.927,NA,NA,NA,NA,NA
m,omp,1,static,64,NA,4,3,33447.299806,1.905,NA,NA,NA,NA,NA
m,omp,1,static,64,NA,5,3,33447.299806,2.043,NA,NA,NA,NA,NA
m,omp,1,static,64,NA,0,NA,NA,NA,1.979,NA,NA,NA,NA
m,omp,2,static,64,NA,1,3,33447.299806,1.822,NA,NA,NA,NA,NA
m,omp,2,static,64,NA,2,3,33447.299806,1.983,NA,NA,NA,NA,NA
m,omp,2,static,64,NA,3,3,33447.299806,1.834,NA,NA,NA,NA,NA
m,omp,2,static,64,NA,4,3,33447.299806,2.264,NA,NA,NA,NA,NA
m,omp,2,static,64,NA,5,3,33447.299806,2.368,NA,NA,NA,NA,NA
m,omp,2,static,64,NA,0,NA,NA,NA,1.983,NA,NA,NA,NA
m,omp,4,static,64,NA,1,3,33447.299806,2.281,NA,NA,NA,NA,NA
m,omp,4,static,64,NA,2,3,33447.299806,2.317,NA,NA,NA,NA,NA
m,omp,4,static,64,NA,3,3,33447.299806,2.411,NA,NA,NA,NA,NA
m,omp,4,static,64,NA,4,3,33447.299806,2.323,NA,NA,NA,NA,NA
m,omp,4,static,64,NA,5,3,33447.299806,2.259,NA,NA,NA,NA,NA
m,omp,4,static,64,NA,0,NA,NA,NA,2.317,NA,NA,NA,NA
m,omp,8,static,64,NA,1,3,33447.299806,2.086,NA,NA,NA,NA,NA
m,omp,8,static,64,NA,2,3,33447.299806,1.802,NA,NA,NA,NA,NA
m,omp,8,static,64,NA,3,3,33447.299806,1.734,NA,NA,NA,NA,NA
m,omp,8,static,64,NA,4,3,33447.299806,1.929,NA,NA,NA,NA,NA
m,omp,8,static,64,NA,5,3,33447.299806,2.047,NA,NA,NA,NA,NA
m,omp,8,static,64,NA,0,NA,NA,NA,1.929,NA,NA,NA,NA
m,omp,16,static,64,NA,1,3,33447.299806,45.697,NA,NA,NA,NA,NA
m,omp,16,static,64,NA,2,3,33447.299806,39.680,NA,NA,NA,NA,NA
m,omp,16,static,64,NA,3,3,33447.299806,38.033,NA,NA,NA,NA,NA
m,omp,16,static,64,NA,4,3,33447.299806,40.738,NA,NA,NA,NA,NA
m,omp,16,static,64,NA,5,3,33447.299806,47.012,NA,NA,NA,NA,NA
m,omp,16,static,64,NA,0,NA,NA,NA,40.738,NA,NA,NA,NA
m,omp,1,static,256,NA,1,3,33447.299806,1.937,NA,NA,NA,NA,NA
m,omp,1,static,256,NA,2,3,33447.299806,1.873,NA,NA,NA,NA,NA
m,omp,1,static,256,NA,3,3,33447.299806,2.010,NA,NA,NA,NA,NA
m,omp,1,static,256,NA,4,3,33447.299806,1.919,NA,NA,NA,NA,NA
m,omp,1,static,256,NA,5,3,33447.299806,1.980,NA,NA,NA,NA,NA
m,omp,1,static,256,NA,0,NA,NA,NA,1.937,NA,NA,NA,NA
m,omp,2,static,256,NA,1,3,33447.299806,2.647,NA,NA,NA,NA,NA
m,omp,2,static,256,NA,2,3,33447.299806,2.845,NA,NA,NA,NA,NA
m,omp,2,static,256,NA,3,3,33447.299806,2.517,NA,NA,NA,NA,NA
m,omp,2,static,256,NA,4,3,33447.299806,2.660,NA,NA,NA,NA,NA
m,omp,2,static,256,NA,5,3,33447.299806,2.820,NA,NA,NA,NA,NA
m,omp,2,static,256,NA,0,NA,NA,NA,2.660,NA,NA,NA,NA
m,omp,4,static,256,NA,1,3,33447.299806,2.451,NA,NA,NA,NA,NA
m,omp,4,static,256,NA,2,3,33447.299806,2.279,NA,NA,NA,NA,NA
m,omp,4,static,256,NA,3,3,33447.299806,2.244,NA,NA,NA,NA,NA
m,omp,4,static,256,NA,4,3,33447.299806,2.662,NA,NA,NA,NA,NA
m,omp,4,static,256,NA,5,3,33447.299806,2.238,NA,NA,NA,NA,NA
m,omp,4,static,256,NA,0,NA,NA,NA,2.279,NA,NA,NA,NA
m,omp,8,static,256,NA,1,3,33447.299806,1.888,NA,NA,NA,NA,NA
m,omp,8,static,256,NA,2,3,33447.299806,2.033,NA,NA,NA,NA,NA
m,omp,8,static,256,NA,3,3,33447.299806,2.503,NA,NA,NA,NA,NA
m,omp,8,static,256,NA,4,3,33447.299806,1.728,NA,NA,NA,NA,NA
m,omp,8,static,256,NA,5,3,33447.299806,1.855,NA,NA,NA,NA,NA
m,omp,8,static,256,NA,0,NA,NA,NA,1.888,NA,NA,NA,NA
m,omp,16,static,256,NA,1,3,33447.299806,1.942,NA,NA,NA,NA,NA
m,omp,16,static,256,NA,2,3,33447.299806,2.209,NA,NA,NA,NA,NA
m,omp,16,static,256,NA,3,3,33447.299806,46.009,NA,NA,NA,NA,NA
m,omp,16,static,256,NA,4,3,33447.299806,45.393,NA,NA,NA,NA,NA
m,omp,16,static,256,NA,5,3,33447.299806,44.898,NA,NA,NA,NA,NA
m,omp,16,static,256,NA,0,NA,NA,NA,44.898,NA,NA,NA,NA
m,omp,1,static,1024,NA,1,3,33447.299806,1.996,NA,NA,NA,NA,NA
m,omp,1,static,1024,NA,2,3,33447.299806,1.916,NA,NA,NA,NA,NA
m,omp,1,static,1024,NA,3,3,33447.299806,1.941,NA,NA,NA,NA,NA
m,omp,1,static,1024,NA,4,3,33447.299806,1.936,NA,NA,NA,NA,NA
m,omp,1,static,1024,NA,5,3,33447.299806,1.907,NA,NA,NA,NA,NA
m,omp,1,static,1024,NA,0,NA,NA,NA,1.936,NA,NA,NA,NA
m,omp,2,static,1024,NA,1,3,33447.299806,2.072,NA,NA,NA,NA,NA
m,omp,2,static,1024,NA,2,3,33447.299806,2.855,NA,NA,NA,NA,NA
m,omp,2,static,1024,NA,3,3,33447.299806,2.219,NA,NA,NA,NA,NA
m,omp,2,static,1024,NA,4,3,33447.299806,2.425,NA,NA,NA,NA,NA
m,omp,2,static,1024,NA,5,3,33447.299806,2.530,NA,NA,NA,NA,NA
m,omp,2,static,1024,NA,0,NA,NA,NA,2.425,NA,NA,NA,NA
m,omp,4,static,1024,NA,1,3,33447.299806,2.222,NA,NA,NA,NA,NA
m,omp,4,static,1024,NA,2,3,33447.299806,2.825,NA,NA,NA,NA,NA
m,omp,4,static,1024,NA,3,3,33447.299806,2.093,NA,NA,NA,NA,NA
m,omp,4,static,1024,NA,4,3,33447.299806,2.223,NA,NA,NA,NA,NA
m,omp,4,static,1024,NA,5,3,33447.299806,2.430,NA,NA,NA,NA,NA
m,omp,4,static,1024,NA,0,NA,NA,NA,2.223,NA,NA,NA,NA
m,omp,8,static,1024,NA,1,3,33447.299806,1.783,NA,NA,NA,NA,NA
m,omp,8,static,1024,NA,2,3,33447.299806,1.979,NA,NA,NA,NA,NA
m,omp,8,static,1024,NA,3,3,33447.299806,1.718,NA,NA,NA,NA,NA
m,omp,8,static,1024,NA,4,3,33447.299806,1.784,NA,NA,NA,NA,NA
m,omp,8,static,1024,NA,5,3,33447.299806,1.941,NA,NA,NA,NA,NA
m,omp,8,static,1024,NA,0,NA,NA,NA,1.784,NA,NA,NA,NA
m,omp,16,static,1024,NA,1,3,33447.299806,45.172,NA,NA,NA,NA,NA
m,omp,16,static,1024,NA,2,3,33447.299806,46.682,NA,NA,NA,NA,NA
m,omp,16,static,1024,NA,3,3,33447.299806,46.079,NA,NA,NA,NA,NA
m,omp,16,static,1024,NA,4,3,33447.299806,46.085,NA,NA,NA,NA,NA
m,omp,16,static,1024,NA,5,3,33447.299806,46.467,NA,NA,NA,NA,NA
m,omp,16,static,1024,NA,0,NA,NA,NA,46.085,NA,NA,NA,NA
m,omp,1,dynamic,1,NA,1,3,33447.299806,8.879,NA,NA,NA,NA,NA
m,omp,1,dynamic,1,NA,2,3,33447.299806,8.765,NA,NA,NA,NA,NA
m,omp,1,dynamic,1,NA,3,3,33447.299806,9.509,NA,NA,NA,NA,NA
m,omp,1,dynamic,1,NA,4,3,33447.299806,9.081,NA,NA,NA,NA,NA
m,omp,1,dynamic,1,NA,5,3,33447.299806,8.389,NA,NA,NA,NA,NA
m,omp,1,dynamic,1,NA,0,NA,NA,NA,8.879,NA,NA,NA,NA
m,omp,2,dynamic,1,NA,1,3,33447.299806,20.521,NA,NA,NA,NA,NA
m,omp,2,dynamic,1,NA,2,3,33447.299806,20.510,NA,NA,NA,NA,NA
m,omp,2,dynamic,1,NA,3,3,33447.299806,18.606,NA,NA,NA,NA,NA
m,omp,2,dynamic,1,NA,4,3,33447.299806,19.743,NA,NA,NA,NA,NA
m,omp,2,dynamic,1,NA,5,3,33447.299806,19.639,NA,NA,NA,NA,NA
m,omp,2,dynamic,1,NA,0,NA,NA,NA,19.743,NA,NA,NA,NA
m,omp,4,dynamic,1,NA,1,3,33447.299806,18.549,NA,NA,NA,NA,NA
m,omp,4,dynamic,1,NA,2,3,33447.299806,18.627,NA,NA,NA,NA,NA
m,omp,4,dynamic,1,NA,3,3,33447.299806,18.193,NA,NA,NA,NA,NA
m,omp,4,dynamic,1,NA,4,3,33447.299806,19.555,NA,NA,NA,NA,NA
m,omp,4,dynamic,1,NA,5,3,33447.299806,17.900,NA,NA,NA,NA,NA
m,omp,4,dynamic,1,NA,0,NA,NA,NA,18.549,NA,NA,NA,NA
m,omp,8,dynamic,1,NA,1,3,33447.299806,16.511,NA,NA,NA,NA,NA
m,omp,8,dynamic,1,NA,2,3,33447.299806,15.466,NA,NA,NA,NA,NA
m,omp,8,dynamic,1,NA,3,3,33447.299806,15.702,NA,NA,NA,NA,NA
m,omp,8,dynamic,1,NA,4,3,33447.299806,16.144,NA,NA,NA,NA,NA
m,omp,8,dynamic,1,NA,5,3,33447.299806,16.293,NA,NA,NA,NA,NA
m,omp,8,dynamic,1,NA,0,NA,NA,NA,16.144,NA,NA,NA,NA
m,omp,16,dynamic,1,NA,1,3,33447.299806,45.676,NA,NA,NA,NA,NA
m,omp,16,dynamic,1,NA,2,3,33447.299806,46.927,NA,NA,NA,NA,NA
m,omp,16,dynamic,1,NA,3,3,33447.299806,40.735,NA,NA,NA,NA,NA
m,omp,16,dynamic,1,NA,4,3,33447.299806,46.673,NA,NA,NA,NA,NA
m,omp,16,dynamic,1,NA,5,3,33447.299806,11.219,NA,NA,NA,NA,NA
m,omp,16,dynamic,1,NA,0,NA,NA,NA,45.676,NA,NA,NA,NA
m,omp,1,dynamic,64,NA,1,3,33447.299806,2.081,NA,NA,NA,NA,NA
m,omp,1,dynamic,64,NA,2,3,33447.299806,2.228,NA,NA,NA,NA,NA
m,omp,1,dynamic,64,NA,3,3,33447.299806,2.301,NA,NA,NA,NA,NA
m,omp,1,dynamic,64,NA,4,3,33447.299806,2.163,NA,NA,NA,NA,NA
m,omp,1,dynamic,64,NA,5,3,33447.299806,1.978,NA,NA,NA,NA,NA
m,omp,1,dynamic,64,NA,0,NA,NA,NA,2.163,NA,NA,NA,NA
m,omp,2,dynamic,64,NA,1,3,33447.299806,2.797,NA,NA,NA,NA,NA
m,omp,2,dynamic,64,NA,2,3,33447.299806,2.273,NA,NA,NA,NA,NA
m,omp,2,dynamic,64,NA,3,3,33447.299806,2.647,NA,NA,NA,NA,NA
m,omp,2,dynamic,64,NA,4,3,33447.299806,2.673,NA,NA,NA,NA,NA
m,omp,2,dynamic,64,NA,5,3,33447.299806,2.587,NA,NA,NA,NA,NA
m,omp,2,dynamic,64,NA,0,NA,NA,NA,2.647,NA,NA,NA,NA
m,omp,4,dynamic,64,NA,1,3,33447.299806,2.693,NA,NA,NA,NA,NA
m,omp,4,dynamic,64,NA,2,3,33447.299806,2.629,NA,NA,NA,NA,NA
m,omp,4,dynamic,64,NA,3,3,33447.299806,3.136,NA,NA,NA,NA,NA
m,omp,4,dynamic,64,NA,4,3,33447.299806,2.236,NA,NA,NA,NA,NA
m,omp,4,dynamic,64,NA,5,3,33447.299806,2.658,NA,NA,NA,NA,NA
m,omp,4,dynamic,64,NA,0,NA,NA,NA,2.658,NA,NA,NA,NA
m,omp,8,dynamic,64,NA,1,3,33447.299806,2.144,NA,NA,NA,NA,NA
m,omp,8,dynamic,64,NA,2,3,33447.299806,2.088,NA,NA,NA,NA,NA
m,omp,8,dynamic,64,NA,3,3,33447.299806,2.245,NA,NA,NA,NA,NA
m,omp,8,dynamic,64,NA,4,3,33447.299806,2.083,NA,NA,NA,NA,NA
m,omp,8,dynamic,64,NA,5,3,33447.299806,2.180,NA,NA,NA,NA,NA
m,omp,8,dynamic,64,NA,0,NA,NA,NA,2.144,NA,NA,NA,NA
m,omp,16,dynamic,64,NA,1,3,33447.299806,46.524,NA,NA,NA,NA,NA
m,omp,16,dynamic,64,NA,2,3,33447.299806,46.069,NA,NA,NA,NA,NA
m,omp,16,dynamic,64,NA,3,3,33447.299806,2.286,NA,NA,NA,NA,NA
m,omp,16,dynamic,64,NA,4,3,33447.299806,46.159,NA,NA,NA,NA,NA
m,omp,16,dynamic,64,NA,5,3,33447.299806,46.117,NA,NA,NA,NA,NA
m,omp,16,dynamic,64,NA,0,NA,NA,NA,46.117,NA,NA,NA,NA
m,omp,1,dynamic,256,NA,1,3,33447.299806,2.220,NA,NA,NA,NA,NA
m,omp,1,dynamic,256,NA,2,3,33447.299806,2.163,NA,NA,NA,NA,NA
